date,text,category,start_lat,start_lon,end_lat,end_lon,categories_standard
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.259131 ‐97.746609 30.267723 ‐97.742935 V46NWVGO7EV5I 279619544 4,Damaged Vehicle Issues,30.259131,97.746609,30.267723,97.742935,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.281851 ‐97.723638 30.280893 ‐97.723527 XTAF6UFU4FDDH 283152235 2,Damaged Vehicle Issues,30.281851,97.723638,30.280893,97.723527,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.281779 ‐97.742143 30.276777 ‐97.737095 GAUSLGGG6FRD7 276835534 3,Damaged Vehicle Issues,30.281779,97.742143,30.276777,97.737095,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.265363 ‐97.747782 30.265362 ‐97.747778 KHVVOWT3N7PTD 287493471 7,Damaged Vehicle Issues,30.265363,97.747782,30.265362,97.747778,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.242676 ‐97.746281 30.246 ‐97.750406 EGVUDXMAWC4FL 282390741 6,Damaged Vehicle Issues,30.242676,97.746281,30.246,97.750406,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.25685 ‐97.739487 30.249077 ‐97.735179 VPL7GFOWVXU3E 275831337 33,Damaged Vehicle Issues,30.25685,97.739487,30.249077,97.735179,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.264429 ‐97.748865 30.266265 ‐97.754916 JZ5DIAO5OYSS2 276183032 3,Damaged Vehicle Issues,30.264429,97.748865,30.266265,97.754916,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.267709 ‐97.742345 30.27002 ‐97.73152 X23BHCV4WTRY3 281896139 379,Damaged Vehicle Issues,30.267709,97.742345,30.27002,97.73152,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.290324 ‐97.741835 30.290528 ‐97.742305 PFNRCET27DCQA 281082769 3,Damaged Vehicle Issues,30.290324,97.741835,30.290528,97.742305,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.261919 ‐97.748993 30.268961 ‐97.746251 6LMEFNH5H5VSZ 275853434 6,Damaged Vehicle Issues,30.261919,97.748993,30.268961,97.746251,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.263598 ‐97.744271 30.267542 ‐97.751794 MBB4IT3QLEAEH 277215929 5,Damaged Vehicle Issues,30.263598,97.744271,30.267542,97.751794,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.301437 ‐97.728207 30.302355 ‐97.730194 TJSL7XJNHA2DW 284366703 35,Damaged Vehicle Issues,30.301437,97.728207,30.302355,97.730194,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.264311 ‐97.730524 30.26445 ‐97.730827 7OTG6UPWJTNNN 280222332 3,Damaged Vehicle Issues,30.264311,97.730524,30.26445,97.730827,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.235328 ‐97.756736 30.238712 ‐97.753746 4RIUHT7OPDXNR 288092175 11,Damaged Vehicle Issues,30.235328,97.756736,30.238712,97.753746,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.295223 ‐97.723845 30.323809 ‐97.729173 Z6DHZX2M2RPZA 276349383 30,Damaged Vehicle Issues,30.295223,97.723845,30.323809,97.729173,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.324075 ‐97.713771 30.302595 ‐97.721098 X5LJ2T3TQRDE2 286247803 10,Damaged Vehicle Issues,30.324075,97.713771,30.302595,97.721098,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.263554 ‐97.744966 30.263886 ‐97.746074 ITIGK63NLJYPR 285212226 20,Damaged Vehicle Issues,30.263554,97.744966,30.263886,97.746074,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.257755 ‐97.739292 30.258021 ‐97.739554 HAJLN5VBPV46N 283545854 83,Damaged Vehicle Issues,30.257755,97.739292,30.258021,97.739554,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.262179 ‐97.742885 30.26467 ‐97.733693 HD7XJY76SXWOT 282853316 4,Damaged Vehicle Issues,30.262179,97.742885,30.26467,97.733693,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.26277 ‐97.742946 30.262929 ‐97.741832 JAJTI5IV5YYZN 277130596 3,Damaged Vehicle Issues,30.26277,97.742946,30.262929,97.741832,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.228672 ‐97.772973 30.26408 ‐97.729402 WZ2LUQUCIN22Y 284679371 4322,Damaged Vehicle Issues,30.228672,97.772973,30.26408,97.729402,Damaged Vehicle Issues
9/1/2021,I couldn't start my trip damaged_vehicle__t hrottle/accelerator 30.279861 ‐97.735812 30.27956 ‐97.73584 OZRWDZLTUAECZ 283097147 5,Damaged Vehicle Issues,30.279861,97.735812,30.27956,97.73584,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.265003 ‐97.745528 30.265043 ‐97.745464 CM6IGHSEMHMFP 285155780 66,Damaged Vehicle Issues,30.265003,97.745528,30.265043,97.745464,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.234593 ‐97.768226 30.223979 ‐97.763789 OWG5TWWJOHKDH 287913875 34,Damaged Vehicle Issues,30.234593,97.768226,30.223979,97.763789,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.290872 ‐97.748106 30.326048 ‐97.739529 UODQGOC2ILKL2 275480137 5,Damaged Vehicle Issues,30.290872,97.748106,30.326048,97.739529,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.261189 ‐97.713709 30.260262 ‐97.718737 RM5DDHPTM4CV3 276438454 12,Damaged Vehicle Issues,30.261189,97.713709,30.260262,97.718737,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.239324 ‐97.764898 30.23934 ‐97.76481 OROZSK5FSYLW4 275810965 277,Damaged Vehicle Issues,30.239324,97.764898,30.23934,97.76481,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.260437 ‐97.739572 30.26036 ‐97.7392 Q3RVPMZYXB67O 276056598 2,Damaged Vehicle Issues,30.260437,97.739572,30.26036,97.7392,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.262407 ‐97.739167 30.260344 ‐97.738943 WUZDCHT4OZGNG 275828608 120,Damaged Vehicle Issues,30.262407,97.739167,30.260344,97.738943,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.282492 ‐97.743107 30.267332 ‐97.752266 Z62EZHEXCKSNN 282988841 36,Damaged Vehicle Issues,30.282492,97.743107,30.267332,97.752266,Damaged Vehicle Issues
9/1/2021,I couldn't start my trip damaged_vehicle__t hrottle/accelerator 30.238558 ‐97.783727 30.238617 ‐97.78365 DCLJI5Y3F3TGO 284984666 17,Damaged Vehicle Issues,30.238558,97.783727,30.238617,97.78365,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.264863 ‐97.769138 30.265898 ‐97.768153 XBDCTJCSPBEA6 284918476 10,Damaged Vehicle Issues,30.264863,97.769138,30.265898,97.768153,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.301775 ‐97.740309 30.290227 ‐97.742912 RWGEAAVQOAWMP 286358680 4,Damaged Vehicle Issues,30.301775,97.740309,30.290227,97.742912,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.251394 ‐97.739746 30.25443 ‐97.742906 27VAHDUGNCBYI 280292124 2,Damaged Vehicle Issues,30.251394,97.739746,30.25443,97.742906,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.253956 ‐97.738513 30.255914 ‐97.739813 FZO6Q2PFQNO7A 284286536 5,Damaged Vehicle Issues,30.253956,97.738513,30.255914,97.739813,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.280269 ‐97.736929 30.291507 ‐97.745381 UMZN5CXYWXVLJ 285190516 8,Damaged Vehicle Issues,30.280269,97.736929,30.291507,97.745381,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.277191 ‐97.735285 30.276264 ‐97.735987 6GTQHZIWDX3RU 275633869 2,Damaged Vehicle Issues,30.277191,97.735285,30.276264,97.735987,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.264502 ‐97.737832 30.262827 ‐97.736239 MI4IPGUWAHLP5 279090693 2,Damaged Vehicle Issues,30.264502,97.737832,30.262827,97.736239,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.274644 ‐97.747092 30.274321 ‐97.746572 F7VNSLWAI6IM3 282565675 4,Damaged Vehicle Issues,30.274644,97.747092,30.274321,97.746572,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.264166 ‐97.747964 30.259172 ‐97.752246 FJ6MNAFZBZ56Q 286183870 2,Damaged Vehicle Issues,30.264166,97.747964,30.259172,97.752246,Damaged Vehicle Issues
9/1/2021,Phone Call from: Caller +1 (832) 472‐ 0424 damaged_vehicle__t hrottle/accelerator 30.289476 ‐97.737077 30.285524 ‐97.737124 K3Y4PHZFZZUCN 276255983 5,Damaged Vehicle Issues,30.289476,97.737077,30.285524,97.737124,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.262288 ‐97.740967 30.263078 ‐97.741302 O27VNIXTEOLVY 276910704 4,Damaged Vehicle Issues,30.262288,97.740967,30.263078,97.741302,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.263512 ‐97.73348 30.263744 ‐97.734245 MOCBYWCDFCI2X 275786507 5,Damaged Vehicle Issues,30.263512,97.73348,30.263744,97.734245,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.269489 ‐97.729881 30.269833 ‐97.718294 UCMV6YPNZMGNB 282550235 3,Damaged Vehicle Issues,30.269489,97.729881,30.269833,97.718294,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.265906 ‐97.744029 30.26611 ‐97.74483 645NHATQLL45J 282998437 3,Damaged Vehicle Issues,30.265906,97.744029,30.26611,97.74483,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.261838 ‐97.750806 30.26188 ‐97.75081 SQZWXSA4G3H7L 277259376 34,Damaged Vehicle Issues,30.261838,97.750806,30.26188,97.75081,Damaged Vehicle Issues
9/1/2021,damaged_vehicle__t hrottle/accelerator 30.265317 ‐97.740555 30.265421 ‐97.740769 KY4KCUDIVVEEW 279677335 14,Damaged Vehicle Issues,30.265317,97.740555,30.265421,97.740769,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.234919 ‐97.740752 30.235628 ‐97.740938 NAZNXO772EGJR 287848157 10,Damaged Vehicle Issues,30.234919,97.740752,30.235628,97.740938,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.265177 ‐97.739539 30.264477 ‐97.738296 I6NDJBAAU7QU6 284879562 9,Damaged Vehicle Issues,30.265177,97.739539,30.264477,97.738296,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.278554 ‐97.740277 30.278341 ‐97.740578 JAUASZLB4ZLAD 283408207 10,Damaged Vehicle Issues,30.278554,97.740277,30.278341,97.740578,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.29094 ‐97.746894 30.290876 ‐97.746887 MWO7J5KKDUOM3 280199682 6,Damaged Vehicle Issues,30.29094,97.746894,30.290876,97.746887,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.247761 ‐97.73361 30.249231 ‐97.737234 23VW7XWPHRRRC 285945121 2,Damaged Vehicle Issues,30.247761,97.73361,30.249231,97.737234,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.266105 ‐97.743836 30.26625 ‐97.743227 4MCPEEUWE2OC7 285974564 2,Damaged Vehicle Issues,30.266105,97.743836,30.26625,97.743227,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.281213 ‐97.740641 30.279544 ‐97.734668 DJLB2Q3BXOZFJ 277572218 30,Damaged Vehicle Issues,30.281213,97.740641,30.279544,97.734668,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.262196 ‐97.757857 30.25185 ‐97.76433 QHCU62BB2EJII 216942271 399,Damaged Vehicle Issues,30.262196,97.757857,30.25185,97.76433,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.287772 ‐97.742453 30.287682 ‐97.742419 56AJZ6IA63CDN 284282858 19,Damaged Vehicle Issues,30.287772,97.742453,30.287682,97.742419,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.251623 ‐97.764914 30.245832 ‐97.779463 AYRTJDMBQS3TG 286259898 9,Damaged Vehicle Issues,30.251623,97.764914,30.245832,97.779463,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.277857 ‐97.736047 30.277065 ‐97.735625 5EH5FLMX5XBUF 282977447 3,Damaged Vehicle Issues,30.277857,97.736047,30.277065,97.735625,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.263041 ‐97.726409 30.251999 ‐97.732389 ZY3PEJ27777GH 278216689 147,Damaged Vehicle Issues,30.263041,97.726409,30.251999,97.732389,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.285821 ‐97.741789 30.29497 ‐97.74281 7N4VTA7LIHTCK 276231828 6,Damaged Vehicle Issues,30.285821,97.741789,30.29497,97.74281,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.289367 ‐97.735018 30.291701 ‐97.73549 S33SSS7PSNQAM 276300423 25,Damaged Vehicle Issues,30.289367,97.735018,30.291701,97.73549,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.254515 ‐97.762281 30.25907 ‐97.75205 BY5AWHG7GDKHP 287144091 9,Damaged Vehicle Issues,30.254515,97.762281,30.25907,97.75205,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.24405 ‐97.751655 30.24328 ‐97.75179 MERJYUGJ6IRZZ 284312449 15,Damaged Vehicle Issues,30.24405,97.751655,30.24328,97.75179,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.278141 ‐97.746066 30.278208 ‐97.745995 QKS3UYF2IAI72 276362509 26,Damaged Vehicle Issues,30.278141,97.746066,30.278208,97.745995,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.260251 ‐97.738086 30.258217 ‐97.739544 P6BWZALSQDV7O 287517156 16,Damaged Vehicle Issues,30.260251,97.738086,30.258217,97.739544,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.284647 ‐97.745001 30.28536 ‐97.745 FXF7Z5ZNAHMXT 288320416 233,Damaged Vehicle Issues,30.284647,97.745001,30.28536,97.745,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.265492 ‐97.741634 30.265366 ‐97.741726 BC2DMESIXX3MQ 282499082 2,Damaged Vehicle Issues,30.265492,97.741634,30.265366,97.741726,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.263453 ‐97.744738 30.244266 ‐97.757825 FJDGASWSXXTJN 278255490 1442,Damaged Vehicle Issues,30.263453,97.744738,30.244266,97.757825,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.269764 ‐97.748318 30.269356 ‐97.748455 PK6QPNUXKX2AC 285727002 3,Damaged Vehicle Issues,30.269764,97.748318,30.269356,97.748455,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.266885 ‐97.738514 30.229799 ‐97.781407 HNV4DQHGBPTCK 286786542 2023,Damaged Vehicle Issues,30.266885,97.738514,30.229799,97.781407,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.267062 ‐97.740052 30.266937 ‐97.74027 5JN4SWO3BVGLI 276375125 118,Damaged Vehicle Issues,30.267062,97.740052,30.266937,97.74027,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.264613 ‐97.737813 30.260983 ‐97.738565 SKC37GUCJZLUG 281545694 2028,Damaged Vehicle Issues,30.264613,97.737813,30.260983,97.738565,Damaged Vehicle Issues
9/1/2021,I had a mechanical issue with my vehicle damaged_vehicle__t hrottle/accelerator 30.271655 ‐97.747948 30.27124 ‐97.74787 5YMR2UHRB3RDT 287806513 21,Damaged Vehicle Issues,30.271655,97.747948,30.27124,97.74787,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.270206 ‐97.742637 30.268933 ‐97.742557 WW7TUXHN7IGVW 279722758 2,Damaged Vehicle Issues,30.270206,97.742637,30.268933,97.742557,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.236353 ‐97.714601 30.235211 ‐97.71467 ZO66WC6EAUWBY 287140893 6,Damaged Vehicle Issues,30.236353,97.714601,30.235211,97.71467,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.264112 ‐97.741639 30.263577 ‐97.74225 XGKJYI4IG5XDK 286302615 3,Damaged Vehicle Issues,30.264112,97.741639,30.263577,97.74225,Damaged Vehicle Issues
9/1/2021,damaged_vehicle__t hrottle/accelerator 30.25347 ‐97.74845 30.25343 ‐97.74842 4G2KUFPXAASBR 287098726 3,Damaged Vehicle Issues,30.25347,97.74845,30.25343,97.74842,Damaged Vehicle Issues
9/1/2021,My vehicle was broken or stopped working damaged_vehicle__t hrottle/accelerator 30.256753 ‐97.756643 30.243081 ‐97.752222 I4FBVYNEYO2DX 285589116 1,Damaged Vehicle Issues,30.256753,97.756643,30.243081,97.752222,Damaged Vehicle Issues
